id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105796333441463	,P2qMVerht,它还会脱皮'就会粉一点，我真觉得它有效果…,,,,,2024-11-28T21:22:49,高效变美的iPhone客户端,0,0,0,,,2024-11-28 21:22:49,False,6454943748,岗妹就是我,5104317977332913	,P1OktuLCN,"刚收到的就用了，应该是目前市面上最专业的私㊙️美白的套盒了。
有私密酸，这个和面部的酸真不一样，比较温和，碰到黏膜的地方也不会很蛰，中和，涂脱色剂，涂了要等两个小时。
5104317977332913	,P1OktuLCN,"刚收到的就用了，应该是目前市面上最专业的私㊙️美白的套盒了。
有私密酸，这个和面部的酸真不一样，比较温和，碰到黏膜的地方也不会很蛰，中和，涂脱色剂，涂了要等两个小时。
之后敷水凝胶，T膜。
这个系列完整的下来还有个私㊙️脱色霜可以日常用，搭配比较科学。
三个月做一次就好了，也可能只需要做1次就可以了，大概效果就P2(不是我的谢谢这是案例图)。
(只刷外Y估计可以刷两次，6个月，大腿根，G周，外Y，都可以用，都刷够1次的)
Msdk除了缩脂，紧致，它产线有太多了，动能素系列也非常好用
专业复合酸，专业的护肤线也很喜欢。",,"https://wx2.sinaimg.cn/large/0072QhJWgy1hvxjt2kqktj33b04eo7wk.jpg,https://wx4.sinaimg.cn/large/0072QhJWgy1hvxjt4w8e9j30uj2xdtou.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001GG4KEgx08jQjABo990f0f0100kuN50k01.mov,,2024-11-24T19:28:22,高效变美的iPhone客户端,10,10,1,,,2024-11-24 19:28:22,True
5104214005517088	,P1LCMn9fi,"上海有好几家本市可以送花的，买了其中一家，200块值吗这一堆，他们也是发顺丰。准备这几家都买下看看 
没桶了把垃圾桶都用上 ，这个白玫瑰好划算啊，30块20支开的也很好。 ",,"https://wx2.sinaimg.cn/large/0072QhJWgy1hvx7yy5objj33b04eokjn.jpg,https://wx3.sinaimg.cn/large/0072QhJWgy1hvx7yvh6v8j33b04eonph.jpg,https://wx4.sinaimg.cn/large/0072QhJWgy1hvx8fk44i9j30zu25oe1f.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F0019D8q8gx08jPRdktsj0f0f0100dTLu0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002NchgAgx08jPRdu7IH0f0f0100faUD0k01.mov,,2024-11-24T12:35:13,高效变美的iPhone客户端,11,2,0,,,2024-11-24 12:35:13,True
5104018963563653	,P1GyceX4h,"刚来打开用，驭容的次抛肤感好好，丸美也是三型胶原，我很讨厌用，买了一年了才用了两支，很黏感觉涂上去有点膜一样
驭容很清爽，好喜欢，不黏吸收很快，这种天用一下就吸收了，可以后续叠加别的精华，它就一个保湿＋修复作用。
还是2m 1支 ",,https://wx3.sinaimg.cn/large/0072QhJWgy1hvwlj9si21j32c03401ky.jpg,,,2024-11-23T23:40:11,高效变美的iPhone客户端,5,4,0,,,2024-11-23 23:40:11,True
5103971536472744	,P1FjHr9R6,"驭容的反馈
，同价位最好用的面膜，真的建议囤20盒自己和朋友分。20盒算下来一盒才29块的
包材很精致，送人也拿得出手，关键肤感无敌，不滴精华液，滴水的我都不想用。
次抛也是无敌合适
厂家直接供的这些都是给大家走量的。 ",,"https://wx1.sinaimg.cn/large/0072QhJWgy1hvwg28bjqvj30zu1tlwoa.jpg,https://wx1.sinaimg.cn/large/0072QhJWgy1hvwg2vky6sj30v61dydj2.jpg",,,2024-11-23T20:31:44,高效变美的iPhone客户端,2,5,0,,,2024-11-23 20:31:44,True
5103943929828628	,P1EBaFeSg,"驭容的新品三型胶原的次抛 
刚收到嘿嘿，械字号的YM术后🉑用，太良心了，2ml 1支 
西安咱们的伴手礼准备送它了。 ",,"https://wx3.sinaimg.cn/large/0072QhJWgy1hvwcy1pnk4j32c03404qq.jpg,https://wx4.sinaimg.cn/large/0072QhJWgy1hvwcy3h44nj32c0340hdu.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001Fx9Hegx08jOFw6bjW0f0f0100cX7c0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001cp6yfgx08jOFw86J90f0f0100dPI90k01.mov,,2024-11-23T18:42:02,高效变美的iPhone客户端,4,9,0,,,2024-11-23 18:42:02,True
5103864504126155	,P1Cx4hjoT,"想知道自己改善哪里变美最快就多拍照'不同角度，前置后置，最先P的地方是自己改善最大的地方。
之前一直觉得自己头大，要缩头，但是做好造型后头发蓬松大波浪，头一点也不大了。
面部精修平整度，就是修修补补，凹的修饰点，凸的降下去，觉得自己法令纹明显，也许只是法令纹末端缺点软组织，以及后颊凹不需要关注，有阴影感显得高级的，但是前颊凹会显得疲惫感。这两个部位要少量多次填，像我凹的这种程度，前颊凹➕法令纹末端，我只会填1瓶童颜，想效果快点维持时间久就用1支保柔缇搭配。
口周软组织缺少显得嘴凸。
我修的两个地方都是之前想让刘院填的，但是死活不给我填，拍照出来修了下真明显很在意啊，填了鼻唇沟短1/2。老让我做减法，我都92了这么瘦，减空也不会平。
🔘这告诉我们什么，不要完全听👨⚕️的，也不要不听。
🔘平整度Up需要加加减减，只靠减法/提拉，不会完全平整。 
岗妹就是我的微博视频",,,"https://f.video.weibocdn.com/o0/aCalujb7lx08jOjMoHu0010412001zxr0E010.mp4?label=mp4_720p&template=720x1560.24.0&ori=0&ps=1BThihd3VLAY5R&Expires=1732806707&ssig=4S3Qw1818e&KID=unistore,video",,2024-11-23T13:26:26,高效变美的iPhone客户端,3,0,1,,,2024-11-23 13:26:26,True
5103276464542804	,P1neCj3N2,"#岗岗的工作汇报#跟大家汇报一下我们见面卡的玩法，杭州和西安都有
见面卡本身包含的项目已经够门票的。
1️⃣杭州 
见面卡赠送焕颜卡➕私人Talk To talk 看脸➕明星氛围调脸师看脸➕当天可抵扣。
也就是在団价基础上-999再 赠双重定制看脸➕2个项目 
2️⃣西安 
是合适的一次，当天我们是沙龙的形式，特邀👨⚕️，每个人会收到邀请函➕焕颜卡➕私人Talk To talk 看脸➕特聘调脸师看脸➕当天可抵扣➕加入会员
这个加入会员能选什么呢，💰 /项目，💰是满1w 赠1800 或 一堆项目。
且🎫包含的项目已经远超过🎫了
‼️所有的，足量，🈚偷漏换等，透明YM 🉑带自己朋友闺蜜家人来，也赠项目。",,https://wx1.sinaimg.cn/large/0072QhJWgy1hvu83hqqlqj30zu0ui7bs.jpg,,,2024-11-21T22:29:46,高效变美的iPhone客户端,3,4,0,岗岗的工作汇报,,2024-11-21 22:29:46,True
5103270139791569	,P1n4pF5ex,"#岗岗科普的医美小知识#中庭长的解题思路(一)
‼️不是加了卧蚕中庭就短了，
🔘长短宽窄，是相对关系，相对周围而言，并不是量出来长就是长，量出来短就是短，周围的聚拢分散，高低落差，都会影响长的相对关系。
中庭长主要是两个侧重点
1️⃣中庭减少留白 ，分散到聚拢，视觉上就没有这么空，就不会显得这么长。
对应的位置是 面中内聚点，双C，鼻头，眶下面中，整个聚拢。增加高光点，包括卧蚕也是减少留白。
2️⃣改善相对宽度 
这一点是面宽，中庭长的✔️解题思路，增加👂暴露程度，耳外展/面宽📉。自然脸窄和中庭短了。
⏹️以上是初阶的步骤，那要是想极致的让面中显得短。就需要和额结节呼应，去看上和下的位置关系。
感谢西安微光的授权👇是主理人MiA，我们审美真是一路UP， 打完一圈满40-20了。 
Ps 她👃是Caha的，我们団里专用比例，打了2年多了，没变宽鼻背不透光且有骨感非常自然
。",,"https://wx3.sinaimg.cn/large/0072QhJWgy1hvu7lazgy4j31hc280ts0.jpg,https://wx4.sinaimg.cn/large/0072QhJWgy1hvu7la7mfzj31hc2807l4.jpg",,,2024-11-21T22:04:38,高效变美的iPhone客户端,8,0,1,岗岗科普的医美小知识,,2024-11-21 22:04:38,True
5103257576015190	,P1mK9pePc,"明天准备去拍写真，被这个模特吸引了，尤其P3，有种大气舒展淡定的美，又很精致，p1的面部光影分界线可以当模板了。
我对所有造型师的要求，不要卧蚕，不要饱和度高的眼影。 
没有大卧蚕和厚重假睫毛很透气。 ",,"https://wx1.sinaimg.cn/large/0072QhJWgy1hvu63pyy2ej31401d0n73.jpg,https://wx1.sinaimg.cn/large/0072QhJWgy1hvu63qlkeqj31401dggzy.jpg,https://wx4.sinaimg.cn/large/0072QhJWgy1hvu63p126lj31401dok1o.jpg,https://wx3.sinaimg.cn/large/0072QhJWgy1hvu650ql4zj30vc0f3wi5.jpg",,,2024-11-21T21:14:43,高效变美的iPhone客户端,23,6,1,,,2024-11-21 21:14:43,True
5103250262983162	,P1mymcw3w,"年前Do脸还要做啥？
我的清单
👇
1️⃣眉弓右侧0.2ml少女(
因为我自己摸着两侧骨头不一样高导致不对称，只是把低的加高)
2️⃣补额结节 
再生要3个月补一次，少量多次，一次大半支，3个月就补点。
(艾塑菲/Caha都行) 
3️⃣嘴巴准备打半支保柔缇S 
保柔缇很软，一点点增容，改善唇纹。
4️⃣法令纹末端，半支保柔缇 
5️⃣眼周准备1-2支弗曼 改善下皮薄 
6️⃣侧颞骨，2组菲林普利 
美美的部分结束，微调就是少量多次，别指望打一次管几年，不现实的，量少就4个月补点，再生代谢更快。
皮肤的部分，到年前再刷个复合定制酸➕调Q➕美白水光，短时间提升质感。
一年就结束了。
哦对还有颈纹，准备用保柔缇打了，或保柔缇➕胶原#岗岗do 脸日记#",,,,,2024-11-21T20:45:39,高效变美的iPhone客户端,7,3,1,岗岗do 脸日记,,2024-11-21 20:45:39,True
5103183449818187	,P1kOAFc9R,"#岗岗的工作汇报# 
杭州皮肤的只有三张，但是这里设计的三张都很好玩。
🔘1日细节变美养护
🔘1日亮颜透白
🔘1月极限变美 
这三个主打高效精简，1次解决多个问题，日卡是一天做完，面部分区护理/多手段高效叠加，主打1天侧重日常肤质肤色护理效果最大化，且恢复期最短。
🔘1日细节养护 
经典草莓鼻回归，草莓鼻卡我是全网最先设计出来的吧，Sop和效果经过几百次验证的，解决所有类型黑头，注意是所有，角栓，出油，毛孔粗大，黑毛毛，一次解决完。
在此基础上，加了针对眼周色素沉淀改善黑眼圈的步骤，除了下眼睑，上眼皮暗沉的部分我们也会打，360°扫眼周。
另外是全脸嫩肤美白抗光老，舒缓镇定，也会Cover到。",,https://wx2.sinaimg.cn/large/0072QhJWgy1hvtxmnwtivj30q10oz0xn.jpg,,,2024-11-21T16:20:09,高效变美的iPhone客户端,4,8,0,岗岗的工作汇报,,2024-11-21 16:20:09,True
5103180189270158	,P1kJkCTAG,面膜在这里哦， ,,https://wx1.sinaimg.cn/large/0072QhJWgy1hvtx9eo9eyj31gi2ocqr6.jpg,,,2024-11-21T16:07:11,高效变美的iPhone客户端,0,1,0,,,2024-11-21 16:07:11,True
5103163453473269	,P1kilezyt,请问大家现在还有啥好用的卫生巾可以买吗，不喜欢棉条。 (而且好多都塌了) ,,,,,2024-11-21T15:00:42,高效变美的iPhone客户端,11,31,1,,,2024-11-21 15:00:42,True
5103158548498811	,P1kaqzEVB,"皮秒对痘印改善好快，上次在晨熹杨👨⚕️帮我打的超皮，额头痘印恢复期缩短2/3，一个个痘印挨个打的，黑红都有效果，在家涂点壬二酸，油橄榄加速代谢，7天就下去了。
净肤就皮秒，调Q搭配美白酸，美白水光(多层次都要打)。 ",,,,,2024-11-21T14:41:13,高效变美的iPhone客户端,16,1,1,,,2024-11-21 14:41:13,True
5103145302624097	,P1jP4b0E9,"感觉很多地方和很多人都臭臭的，尤其是人多的地方越来越不喜欢很多人聚集的地方。
一点臭味我都受不了，我家90多平，我放了6个香插，3个香薰蜡烛，4个香包，香味明显的鲜切花(百合之类的)，每天洗澡香水一天喷三次
，才感觉不臭。
不仅臭，还感觉能量磁场很浑浊。 ",,,,,2024-11-21T13:48:35,高效变美的iPhone客户端,20,10,0,,,2024-11-21 13:48:35,True
5102851317563732	,P1caTvJFG,"中庭长正确的做法是#岗岗科普的医美小知识# 
协调五眼比例➕视觉改善中庭起止点 
1️⃣耳朵外展 
协调五眼比例，但是别打成大耳朵图图一样的大耳朵
2️⃣额结节 
调节中庭比例
3️⃣鼻尖表现点➕双C眉弓 
把中庭折叠感搞起来  
4️⃣面中内聚点 
中庭不会显得太长太空 
5️⃣人中窝，上唇 
以及，中庭长的面中凹陷应该打眶下，打了后会平整显小很多。
最最后才是卧蚕，想增加点甜美感的话。很多时候贴面的耳朵把耳朵打外展就显得中庭短很多了。",,,,,2024-11-20T18:20:23,高效变美的iPhone客户端,14,0,4,岗岗科普的医美小知识,,2024-11-20 18:20:23,True
5102849413876289	,P1c7PggoN,"脸的大小是相对的，有折叠高光就显得小，完全平没有表现点就和一个大饼一样，没有一点软组织也不会显得脸小。
高光点是额结节，面中内聚点➕中轴线把脸的高光撑起来。
其次是颌面关系，嘴不凸，颧骨被软组织包裹。
有些朋友问，我90来斤感觉脸也很大，无论任何标准下90来斤，我认为已经很瘦了，大就是因为是平的才显得大，
也不是加个/做下👃就好看了，都是相对关系。",,,,,2024-11-20T18:12:49,高效变美的iPhone客户端,12,1,3,,,2024-11-20 18:12:49,True
5102837094678790	,P1bNXjDam,"虽然但是，我想说下，所有看到的明显改善的案例，没有10支起是出不来明显效果的，💉就是要有量，一只两只的除了卧蚕/嘴巴这种。
想用再生一直维持2年左右的效果，这数字×2/3就行了。  
🧵和💉怎么选，💉能改善的点太多了，脸变小变窄更精致，🧵只能让软组织复位在提拉的维度减少💉量使用。",,,,,2024-11-20T17:23:52,高效变美的iPhone客户端,4,0,0,,,2024-11-20 17:23:52,True
5102820326115741	,P1bmUpEYZ,"玄学了这么多年，东西方都有看过，分享点经验。
‼️解读信息取决于测算人的认知天赋。
(均没有推荐的，评论推荐会被删掉，私信问不回)
1️⃣八字 
看人际关系，相克相生五行解释原因，大运趋势等，看不了很细，要矫正真太阳时➕出生地。
看命要结合面相一起看 
2️⃣紫微 
年具体发生什么事，能看的比较细致，但是人际关系相生相克看不了很细。
3️⃣问具体事情
个人比较喜欢，六壬和奇门，我最喜欢奇门，能问一切和这件事相关的一切，自己当下状态，六壬会讲的这件事比较细致。
小六爻，小事情问结果，看不了很细致。
4️⃣出🐴仙 
挺玄的，他们看到的画面像电影，看人，90％出🐴神经兮兮的觉得别人都有👻仙啥的。建议不要看这种
5️⃣测字
测字对解读者要求最高，啥都能问。且是上帝视角
6️⃣看相 
面，手，骨架，结合八字之类的能看命。
下面是西方的 
🔘塔罗牌 
我感觉它和六爻很像，对牌面解读，比较容易入门自己上手，挺好玩的，我自己买了牌每天抽一下。
付💰的感觉没必要。
🔘星盘啥的没接触过 
还有一种感知，感知画面之类的也能看。 
同一个问题可以用多种测算方式➕不同人解读，会有新的视角。取长补短",,,,,2024-11-20T16:17:14,高效变美的iPhone客户端,20,12,1,,,2024-11-20 16:17:14,True
5102816228803088	,P1bgiAW5i,"我的朋友们都挺喜欢研究八字的，他们拿我练手，可以说我的抑郁症就是玄学救了我。
看到最后觉得，一切都是命都是缘分，没有理由能解释清楚，没有原因，总要经历一切包括痛苦，在克的年份会碰到 乱七八糟的事，要问为啥漂亮还不被爱，还被伤害，还稀巴烂。
没有为什么，都是命罢了，过了那个被克的时间点就好了，不被克了，正常了，很多时候自己知道但是啥也做不了。
每天给自己说，去经验感受人生，哪怕痛苦，也是一部分。
但是好的亲密关系会很旺财运，不好的会影响。",,,,,2024-11-20T16:00:57,高效变美的iPhone客户端,18,5,3,,,2024-11-20 16:00:57,True
5102766413058251	,P19XXcPAD,"囤货hh，满登登很安心，给自己📦了20盒。
驭容就是我觉得最好用的ym面膜，98％完全服帖隐形，肤感无敌果冻质感，三型胶原修复修复能力很强
(我朋友护肤品代理商找我囤了一大箱
) 
20盒能用小半年，现在贴片面膜只用它了。 ",,https://wx1.sinaimg.cn/large/0072QhJWgy1hvslnpamp8j33b04eonph.jpg,https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001CjISFgx08jJubLM4L0f0f0100ddgs0k01.mov,,2024-11-20T12:43:00,高效变美的iPhone客户端,7,10,0,,,2024-11-20 12:43:00,True
5102500357080814	,P132PtI2G,"面部高低落差是相对而言，并不是单独某个高就显得很立体，也不少凸就需要减掉。
嘴凸可能是T区矮，下巴后缩，口周软组织干瘪，把嘴巴完全暴露显得嘴凸。 
颧骨凸可能是颊凹，颞区也凹显得凸。 ",,,,,2024-11-19T19:05:47,高效变美的iPhone客户端,2,1,0,,,2024-11-19 19:05:47,True
5102499587690769	,P131AwgIF,"死磕减法不会拥有想要的面部平整度的，这个部位小剂量大改善，法令纹末端，协调法令纹和口周衔接的高低落差，视觉上看法令纹会短一半，图里每侧只有0.2ml，但是平整度一下就起来了。
因为软组织不会是按照自己想法，最后只会胶原薄的地方流失更快该干瘪依旧干瘪。
正确提高平整度的思路(适合和我一样的皮相脸) 
1️⃣紧致(RMJ/caha平铺) 
2️⃣提升(少女Z/caha/bobo)，主要是侧颞/颧弓韧带，把中下面部拉起来，减少组织堆积。
3️⃣高低落差净修(口周衔接/法令纹末端填了)
     bobo/童颜/caha都行 
以上搞完了还没有得到想要的平整度，把2步骤的提升换成🧵/筋膜折叠，重复1和3，几乎没有改善不了的平整度了。
以上还没得到想要的，去减肥。(个人认为，160±1cm，体重90±1斤比较理想，在此基础上多5斤都不属于胖需要减肥。) 
(每个人的体脂不同，骨骼发育折叠都不同，皮相脸需要瘦点)#岗岗科普的医美小知识#",,https://wx2.sinaimg.cn/large/0072QhJWgy1hvrqw4jgt9j319w1k1qk9.jpg,,,2024-11-19T19:02:44,高效变美的iPhone客户端,34,3,16,岗岗科普的医美小知识,,2024-11-19 19:02:44,True
5102488434769934	,P12JBk0Sq,"缩脂没必要多打，我早就说过了。
4次顶天了，4次还没改善请减肥/做紧致项目/💉。
尤其是口周，打多了容易干瘪，口周胶原流失贼快容易凹，一凹就显得嘴凸。 ",,https://wx1.sinaimg.cn/large/0072QhJWgy1hvrps10nlpj30va0ls40h.jpg,,,2024-11-19T18:18:24,高效变美的iPhone客户端,8,15,0,,,2024-11-19 18:18:24,True
5102444058514965	,P11A1zJ89,"#岗岗的工作汇报#🎫卡给大家说下我们玩法。
▪️门票含赠送项目，门票本身已经够回本了，剩下相当于都是白送的。叠加三项 
‼️全程方案是我和👨⚕️主导。
🔘西安，🎫仅剩5️⃣张 
修丽可Spa➕胶原手护➕肩颈放松➕超V光(去馒) 
门票抵扣当天消费。
当天消费1W 微光有赠送💰1800(可抵扣院内项目) 
相当于我们日常団价基础上的8折了
‼️且是特聘的专场👨⚕️，高阶审美部位均🉑，无专家注射费(昨天才知道按支的我们成本超级高
)
我的额结节是他打的，没有短板，眶周，面部折叠，T区(有好几个案例但是我不能发
很惊艳)。
改善凸👄，高颧骨，菱形脸等 
总之，我认为他去了算西北打的最好的了之一。
我们一客一小时。
然后这个时间，不是9.30来签到哦，依旧是按时间段，先预约可以先选时间。",,https://wx3.sinaimg.cn/large/0072QhJWgy1hvrkpbv6esj30wt1kce81.jpg,,,2024-11-19T15:22:05,高效变美的iPhone客户端,1,2,0,岗岗的工作汇报,,2024-11-19 15:22:05,True
5102143348935926	,P0TL0BuDQ,"#岗岗的工作汇报# 
西安和杭州都可以说诚意拉满了
西安门票含赠送项目，送啥呢我们直接送一次超v光，去馒收紧，修丽可Spa
专场price维持不变，特意请的👨⚕️过来，🎫可叠加依旧参与院内活动
WG会员里面可选赠送金，我们申请直接可以抵扣院内项目价格，上限1w送1800的。
也就是，门票(本身已经够回本)➕看脸➕抵扣➕赠送金抵扣，且特邀👨⚕️。
(说真的这场是纯用爱发电的仅此一次) 
门票限量10张哦。",,https://wx2.sinaimg.cn/large/0072QhJWgy1hvqm2sjgilj30v01f8n2j.jpg,,,2024-11-18T19:27:10,高效变美的iPhone客户端,0,4,0,岗岗的工作汇报,,2024-11-18 19:27:10,True
5102125821202211	,P0TiK52Kv,"鼻子用量 
1️⃣单纯👃是
山根，鼻背，鼻尖表现点，下小叶鼻小柱，构成的。
单纯只打鼻子不衔接，一般1支 。
2️⃣单纯打👃不好看的，一般鼻子塌会伴随，鼻基底凹陷，鼻小柱基地凹陷，鼻翼基地凹陷，这是👃地基，只加高不加地基很奇怪，做👃👨⚕️一般都要抬高鼻小柱基地，💉也一样啊。
衔接用量就多了，根据鼻基底凹陷程度，打鼻基底最少2支起的。鼻基底假体放进去随随便便4mm起的，1ml的bns就一颗花生大，一丢丢1支下去都看不到啥。
3️⃣以上是👃周围的部分，👃还有眉心过渡眉弓，眉弓，它们是一个整体。
衔接起码要1支的  少了不够。
4️⃣最后是看下巴，拉高中庭➕打下巴是不需要整牙的掩饰性方式改变颌面。
下巴用几支，3支左右，因为下巴也不是只有下巴，有和下颌骨衔接转折部分，下颌角塑造。少了不够衔接不了
🔘用啥材料 
首先鼻头无论是做手术还是💉是最挑材料的部位，手术只能用软骨的，💉建议caha复配或长效再生。",,https://wx3.sinaimg.cn/large/0072QhJWgy1hvqjze45lsj30zu0y0jzv.jpg,,,2024-11-18T18:17:31,高效变美的iPhone客户端,12,0,0,,,2024-11-18 18:17:31,True
5102049510034287	,P0RjF08V1,"#岗岗科普的医美小知识#童颜之艾塑菲 
说实话我对这个材料很喜欢，不肿不红，介于肉感和骨感之间，我打的额结节，手感无敌自然。维持时间相对短点，12个月，3/4个月左右就要补一点。
我个人感觉他没有什么很大的缺点，唯一的缺点就是贵，以及挑👨⚕️，之前评论区有说感觉打出来是硬的，刘院给我打的没有。
但额结节不是都要用童颜，具体要看缺的量，caha也能打，看配比。
它打口周，浅层颊凹，额结节都不错。",,https://wx2.sinaimg.cn/large/0072QhJWgy1hvqbcfa2h1j30zu25o1kx.jpg,,,2024-11-18T13:14:17,高效变美的iPhone客户端,3,1,0,岗岗科普的医美小知识,,2024-11-18 13:14:17,True
5102048100746162	,P0Rho386S,"#岗岗科普的医美小知识#童颜之艾薇岚  
🔘适合人群
不差💰，再生都适合不差钱的朋友
，他主要是收紧轻微增容，不要觉得他不会增容，他会增容。
🔘适合的部位
口周软组织丰盈 
软组织收紧 
它最适合的是局部凹的地方软组织，修饰一点点过度。但我自己不会选择用他打额结节。
🔘手感/视觉变化
没啥支撑性，所以也没有什么手感可言，但是打了之后肤质会变好即便是打的紧致不是皮肤。
视觉上的变化主要是看打的量，👨⚕️，部位。
🔘缺点
肿，要肿7天左右，蜜蜂小狗的那种。
🔘怎么打 
▪️保养目的，面部软组织腔隙收紧，不是很在乎💰可以一年3瓶左右，只适合有一些松弛皮松，轻度干瘪的人，不适合肥厚的人。但如果预算只够打一瓶的话，我是不建议你们考虑这个材料的。
🔘我的感受 
我是打了4瓶，2次，主要是想收紧下颌或下颌抽过脂不清晰，第1次。台湾👩⚕️，第二次 北京団的👨⚕️。
但很难评价这个东西它本质的效果，因为我还叠了别的项目，曲缇，少女下颌角，botox等。在我这儿他就是一个偏保养的材料。",,,,,2024-11-18T13:08:41,高效变美的iPhone客户端,3,0,0,岗岗科普的医美小知识,,2024-11-18 13:08:41,True
5102044135820185	,P0RaZoq5X,"#岗岗科普的医美小知识#再生系列评价2，少女Z.
这产品的风评两极分化很严重，但不可否认它是一个非常好的产品，只是看怎么用和用在什么人身上，什么部位。我自己打了两支，并且団里有少女亚太导师，讲师等，也和他们聊过天。
🔘客观事实
它炎性刺激是所有再生里面最强的，所以很挑👨⚕️，部位以及体质。并且是cm c凝胶载体前期撑着，到后面代谢之后它的骨感支撑性没那么强，费量整体用量是波波的三倍，caha的2倍。
🔘手感 
介于骨头和软组织之间的手感。和骨头融合非常好，没有一点异样的感觉，我自己是打了眶外，面中内聚点，耳前韧带提升。这也是我认为他最适合的地方
🔘适合部位 
▪️五芒星打法提升，内聚点增强，眶周支撑紧致，一点肉感的下巴。 Cm c吸收之后，pc l凝胶刺激是一型和三型再生。这几个部位是最适合的部位，没有之一。
他其实打眉弓鼻子协调也非常好，只是很费量，只适合想要自然精致一点点，但如果是基础比较差，预算没那么多的话，就不建议你们考虑这种材料了。挑👨⚕️，费量。他打出来的眉弓后期都非常柔和。当然也看👨⚕️怎么打 
🔘建议评价 
不差💰，追求自然精致肉感的朋友考虑，但凡对它的价格有一点犹豫，就用caha。
以及需要找一个非常好的👨⚕️。
‼️结节
1.体质，2.打的层次，3.打的量，4.单点量 
🔘我自己打的是面中内聚点和眶周，很满意。我身边其实打少女的人很多比awl和caha更多，毕竟団里之前有亚太导师。
还是上面的它就是费量费💰，但是真的很自然很柔和。",,,,,2024-11-18T12:52:56,高效变美的iPhone客户端,2,0,0,岗岗科普的医美小知识,,2024-11-18 12:52:56,True
5102040193172845	,P0R4DdjoV,"再生里面还差caha我没有打过了，剩下的少女，艾薇岚，艾塑菲，我都打过了。
Caha我准备12月等刘院来西安茶话会顺便让他帮我补点额结节和外轮廓。
不看价格的情况下，我心中这几个再生最适合的部位和评价。也是我自己观察下来反馈和感觉。再生唯一的要求就是对👨⚕️的要求非常非常高。比较多，所以我就分几次发吧。
1️⃣Caha 
除了菲林普利还有很多品牌都有caha，是粉末需要载体复配，这载体有很多种多样，所以出来的效果也不一样，生理盐水普通的动能素，，水光，波波，胶原，都可以复配。玩法也很多。
所以如果是看支撑性的话，它的支撑完全是载体的作用。后面长出来是骨胶原硬又有收紧作用。比少女的炎性刺激更低，全球使用案例更多，我觉得有些东西没有必要纠结，主要看市场反馈，这个材料几乎是和少女同时间上市的，目前用的也比较多，没啥严重不良反应。
🔘适合部位 
我自己的话会用它来打外轮廓，面部腔隙收紧，T区，鼻基底，额结节都非常不错。只是这些不同的部位会考验👨⚕️配比，骨感很强，里面有caha复配波波可以改善波波的吸水性。
🔘手感/视觉感受 
▪️我上手摸了一下，我朋友打的鼻基底两三年了，还是很硬几乎可以和我的假体比。
▪️微光主理人的👃也是打的caha，打了两三年了，不透光，没变宽，骨感很强。
再硬的波波，我认为到一年之后它都会吸水变得软一些，软塌塌的。但是选择波波还是在身上看自己个人的预算。最好的只是相对个人而言。
🔘剂量 
一瓶粉末配一只波波，配下来大概是1.2毫升左右，打了之后不怎么肿，后期手感也不错。对外轮廓视觉要求比较高的，想收紧又想增容的可以考虑。
🔘代谢 
他前期是靠波波撑着的，最好6个月左右的时候去补一下。用量参考波波的用量。#岗岗科普的医美小知识#",,,,,2024-11-18T12:37:16,高效变美的iPhone客户端,2,16,5,岗岗科普的医美小知识,,2024-11-18 12:37:16,True
