id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5103233012341486	,P1m6x9P7U,"速薅！芬生源重磅返场！
线下🏥和美容院一片就要70多！现在跟着个位数拿下2片！ ",,https://wx4.sinaimg.cn/large/005DUpQggy1hvu3bssi3cj31bf0zktf8.jpg,,,2024-11-21T19:37:06,,7,1,0,,,2024-11-21 19:37:06,True
5103232884147547	,P1m6khoXV,"1.9/双的森马袜子实在是太香了
还是新疆棉
这个价格我直接猛猛囤！
一年四季都可以穿啊啊啊 ",,"https://wx4.sinaimg.cn/large/005DUpQggy1hvu3ba3txuj30zg0jemyk.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvu3b9mkqnj30m80m8whv.jpg",,,2024-11-21T19:36:36,,16,1,0,,,2024-11-21 19:36:36,True
5103190317468071	,P1kZFvkML,"这个帽子太乖啦太乖啦 拿下
 ",,"https://wx3.sinaimg.cn/large/005DUpQggy1hvtyez5d98j33b04eoqv8.jpg,https://wx2.sinaimg.cn/large/005DUpQggy1hvtyewiamtj31sc2dsb2a.jpg,https://wx2.sinaimg.cn/large/005DUpQggy1hvtyf25im3j33b04eob2c.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000WOpvYgx08jLlRfZ0b0f0f0100mE0s0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002Ykwjggx08jLlRw2EU0f0f0100nlnh0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000TPugWgx08jLlRMnKf0f0f0100mFEn0k01.mov,,2024-11-21T16:47:27,,229,57,0,,,2024-11-21 16:47:27,True
5103172760374150	,P1kxm1zkG,"给姐妹们操心惨了哈哈哈哈
昨天将就用了下其他的
不麻烦姐妹们啦谢谢大家
 ",,https://wx3.sinaimg.cn/large/005DUpQggy1hvtwdxjq3wj30zu25oayc.jpg,,,2024-11-21T15:37:41,,89,6,0,,,2024-11-21 15:37:41,True
5103167479483022	,P1koPDMXY,"真的爱吃李豆汤的家常菜
香惨啊
就是这个蟹黄豆花没有三年前好吃了 ",,https://wx4.sinaimg.cn/large/005DUpQggy1hvtvsd8hy5j33b04eokjp.jpg,,,2024-11-21T15:16:42,,106,6,0,,,2024-11-21 15:16:42,True
5103144788821954	,P1jOeB0ZA,"醒啦
没有涌的加持
又肿了
 ",,,,,2024-11-21T13:46:32,,275,39,0,,,2024-11-21 13:46:32,True
5102985690219202	,P1fFD0V1w,马上开始姐妹们🌹 ,,"https://wx1.sinaimg.cn/large/005DUpQggy1hvtax6kitgj33b04eob2d.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvtax9dw4vj31sc2ds4qq.jpg",,,2024-11-21T03:14:20,,645,119,0,,,2024-11-21 03:14:20,True
5102939400046085	,P1esY0bZj,"司沃康牛逼
 ",,https://wx3.sinaimg.cn/large/005DUpQggy1hvt5ljr5j4j30uj15nn21.jpg,,,2024-11-21T00:10:23,,175,19,0,,,2024-11-21 00:10:23,True
5102926843876697	,P1e8Iggvn,"司沃康和私激能不能在成都开个店啊
急死了 ",,https://wx1.sinaimg.cn/large/005DUpQggy1hvt45hhmxqj30zu25otpb.jpg,,,2024-11-20T23:20:30,,282,45,1,,,2024-11-20 23:20:30,True
5102923203739907	,P1e2QfGV5,"十字架配饰分享已发
链接在视频里大家自取哦～ ",,https://wx1.sinaimg.cn/large/005DUpQggy1hvt3qhc3waj30zu25okjl.jpg,,,2024-11-20T23:06:01,,63,1,0,,,2024-11-20 23:06:01,True
5102920551107757	,P1dYz4Eb3,"在二麻最喜欢喝的还是咖妃和晕茶
右下角这个日照金山第一次点
好难喝 ",,https://wx4.sinaimg.cn/large/005DUpQggy1hvt3faihhfj32c0340x6q.jpg,,,2024-11-20T22:55:30,,88,6,0,,,2024-11-20 22:55:30,True
5102914817235197	,P1dPjumcJ,"小酌一哈 等阿克三点到
 ",,https://wx1.sinaimg.cn/large/005DUpQggy1hvt2s7mnbuj33b04eohdz.jpg,,,2024-11-20T22:32:43,,267,28,0,,,2024-11-20 22:32:43,True
5102888189955112	,P1d8mFLMk,这么多辣椒 谁敢吃 ,,"https://wx4.sinaimg.cn/large/005DUpQggy1hvszpzicjsj32c0340x6r.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvszq2mx8nj32c03407wj.jpg",,,2024-11-20T20:46:54,,108,40,0,,,2024-11-20 20:46:54,True
5102875516601236	,P1cNVrHhy,"有没有哪个成都的姐妹
给我借一盒私激的“涌”
有霸系列的更好
事发突然 完全没准备哒 ",,,,,2024-11-20T19:56:32,,230,61,0,,,2024-11-20 19:56:32,True
5102874725453014	,P1cMEmSzQ,"15一支Ukiss眼线液笔姐妹们快薅！！！
去实体店一直都得三四十了！ ",,"https://wx2.sinaimg.cn/large/005DUpQggy1hvsy6bwztpj30zj1bdgsx.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvsy6cdaixj30zj1bdn1o.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvsy6bdaysj30vi1600vi.jpg",,,2024-11-20T19:53:24,,10,2,0,,,2024-11-20 19:53:24,True
5102874560561801	,P1cMo2m9j,"看到立省一百多啊！线下真嘟贵！
37一盒强生润眸双周抛！这个价格无敌了！
都快给我速速去捡这个大漏！！！ ",,"https://wx2.sinaimg.cn/large/005DUpQggy1hvsy5kjgg2j30zk1bewol.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvsy5kvvh7j30zk1bfq5b.jpg",,,2024-11-20T19:52:44,,9,3,0,,,2024-11-20 19:52:44,True
5102874392529496	,P1cM7aC2k,"买一送一还要多的米蓓尔蓝绷带！！！！
坚持用它的宝都知道她的提亮+舒缓修护的效果有多牛
 ",,"https://wx2.sinaimg.cn/large/005DUpQggy1hvsy4ykjzfj31401hc7au.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvsy4yxkmij31401hcah9.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvsy4zcw55j31401hcteu.jpg",,,2024-11-20T19:52:04,,12,2,0,,,2024-11-20 19:52:04,True
5102826693068081	,P1bxbcS9b,"呜呜呜下午我俩吵了会儿架
忙完一看手机
阿克直接买了今天的机票来找我了
 ",,https://wx3.sinaimg.cn/large/005DUpQggy1hvsslplf8jj30zu1f9jye.jpg,,,2024-11-20T16:42:32,,1238,161,2,,,2024-11-20 16:42:32,True
5102783982995008	,P1aqicz8A,"十二月份北京能穿啥啊
下个月准备去环球影城
恋夏一族真的哭晕了
不知道穿啥
 ",,,,,2024-11-20T13:52:49,,295,154,0,,,2024-11-20 13:52:49,True
5102783296700936	,P1apbs7dC,"今天天气好好啊
超级适合露营
昨天在家里冷得都开地暖了
周末有空带弟弟去露营
上次还专门给他买了一套露营的穿搭
给我狠狠出片
 ",,,,,2024-11-20T13:50:05,,98,5,0,,,2024-11-20 13:50:05,True
5102575391872418	,P14ZR7R6i,"上次看的短剧
真的让我很心梗
 ",,https://wx4.sinaimg.cn/large/005DUpQggy1hvrzsi4mwej30zu25oe81.jpg,,,2024-11-20T00:03:57,,48,9,0,,,2024-11-20 00:03:57,True
5102574898254063	,P14Z3yDg3,"我想起今天直播有个姐妹说
问我是不是有30岁了
很有女人味
一下给我打沉默了
一时半会儿不知道是开心还是不开心😂 ",,,,,2024-11-20T00:01:59,,165,13,0,,,2024-11-20 00:01:59,True
5102569336865086	,P14Q5sNVc,"我说真的
花该夜宵还得是黄土夜宵
太好吃咯（背着妈妈出来加餐
 ",,"https://wx2.sinaimg.cn/large/005DUpQggy1hvrz17p1erj30u0140123.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvrz32iw6sj32c0340qv6.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvrz179o1bj30u0140k04.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F002nxHZNgx08jICpqDo30f0f0100fxI30k01.mov,,2024-11-19T23:39:54,,141,23,1,,,2024-11-19 23:39:54,True
5102568294319287	,P14Opi7DV,"来薅！！2.5/支参半牙膏
线下可是要25一支的
 ",,"https://wx3.sinaimg.cn/large/005DUpQggy1hvryzc0n7nj30m80m8juv.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvryzdw1wfj30zk1bftej.jpg",,,2024-11-19T23:35:45,,13,1,0,,,2024-11-19 23:35:45,True
5102568160629805	,P14Oc2DQ9,"姐妹们快！！！！！！
七度空间安睡裤18条才💥23 ",,https://wx4.sinaimg.cn/large/005DUpQggy1hvryyt40kjj30vn17d7f9.jpg,,,2024-11-19T23:35:13,,4,1,0,,,2024-11-19 23:35:13,True
5102568026407839	,P14NYqSYf,"益生菌真的是家中必备！
饭后来一条 嗯嗯会顺畅很多！
还能调节肠道菌群
 ",,https://wx4.sinaimg.cn/large/005DUpQggy1hvryybtz2sj30zk1bftf0.jpg,,,2024-11-19T23:34:40,,10,3,1,,,2024-11-19 23:34:40,True
5102513079979738	,P13nlFSbw,"灰色花花套装来咯
 ",,"https://wx4.sinaimg.cn/large/005DUpQggy1hvrsm33641j30zu25oqv5.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvrsm4v2pwj32c0340kjn.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvrsm9cta2j33b04eonpg.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F003wztfagx08jIn3cvSg0f0f0100lWlE0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001qVtddgx08jIn3Eij50f0f0100iHAm0k01.mov,,2024-11-19T19:56:21,,153,27,1,,,2024-11-19 19:56:21,True
5102498022425171	,P12Z4aaTF,"太狠了
我妈没煮饭 只做了一个菜
逼我减肥
 ",,https://wx1.sinaimg.cn/large/005DUpQggy1hvrqw2q5nrj32c0340u0y.jpg,,,2024-11-19T18:56:31,,107,12,0,,,2024-11-19 18:56:31,True
5102415063286385	,P10PgdMWd,"再次为自己买粉哈哈哈
在这个号直播化妆姐妹们
直播过程中随机抽穿戴甲三副
 ",,"https://wx2.sinaimg.cn/large/005DUpQggy1hvrh8rk1cdj30zu25ou0x.jpg,https://wx1.sinaimg.cn/large/005DUpQggy1hvrh8srk0fj32c0340kjm.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvrh8u2gzbj32c0340u0y.jpg,https://wx2.sinaimg.cn/large/005DUpQggy1hvrh8vd4kzj32c0340npe.jpg",https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000bXyGogx08jHWiWvRl0f0f0100fqRy0k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F000I8W5kgx08jHWj95OD0f0f0100f1B00k01.mov;https://video.weibo.com/media/play?livephoto=https%3A%2F%2Flivephoto.us.sinaimg.cn%2F001GKZkpgx08jHWjh35J0f0f0100hLag0k01.mov,,2024-11-19T13:26:52,,74,27,0,,,2024-11-19 13:26:52,True
5102395050951872	,P10iZ3ZCM,"这条抽奖开啦 是送衣服哦
这30位宝
辛苦凭小玩具确认收货的录屏来找我领取哦
身高体重衣服尺码私我
随机给大家送衣服
网页链接
 ",,"https://wx2.sinaimg.cn/large/005DUpQggy1hvrf1d7wkpj30zu25oh61.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvrf1fjt9hj30zu25ox3u.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvrf1go6ifj30zu25oe4u.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvrf1cign9j30zu25o7sy.jpg",,,2024-11-19T12:07:21,,54,21,0,,,2024-11-19 12:07:21,True
5102358872983185	,P0ZmDcw3T,"我又觉得是不是做直播的职业病
因为每场直播都要尽量做到万无一失
就要提前做好所有的准备工作
和突发情况的应对措施
导致现在做啥事情都这样
 ",,,,,2024-11-19T09:43:35,,90,7,0,,,2024-11-19 09:43:35,True
5102358298888083	,P0ZlHBicb,"怀疑我是不是过度焦虑
睡眠太不好了
白天都还好 一挨着枕头就开始想各种事情
昨晚吃了褪黑素 贴了晚安贴 放了白噪音
明明困得想死了 还是睡不好
 ",,,,,2024-11-19T09:41:18,,106,24,0,,,2024-11-19 09:41:18,True
5102233719146031	,P0W6LCniD,"小学生前来考察工作室
忙晕了这几天
明天签合同去了 ",,https://wx2.sinaimg.cn/large/005DUpQggy1hvqwjch4tcj30rr1dcqay.jpg,,,2024-11-19T01:26:16,,122,27,0,,,2024-11-19 01:26:16,True
5102232466883726	,P0W4KsSLQ,"森马的袜子十双只要19块也是有点厉害的哈……
这个袜子的价格堪比一次性了！ ",,"https://wx3.sinaimg.cn/large/005DUpQggy1hvqwf01hj0j30zk0hydh8.jpg,https://wx3.sinaimg.cn/large/005DUpQggy1hvqwf0pd9kj30m80m841h.jpg",,,2024-11-19T01:21:17,,13,4,1,,,2024-11-19 01:21:17,True
5102232339744101	,P0W4xESSV,"今天份羊毛拿下
还不到十五一双俞兆林毛毛拖鞋！
薅两双一双在家穿，一双外出穿
天冷下去拿快递外卖都不怕冻脚
 ",,"https://wx4.sinaimg.cn/large/005DUpQggy1hvqwec49y0j317r1mcdra.jpg,https://wx4.sinaimg.cn/large/005DUpQggy1hvqweb6h7ej31hc1z4tnz.jpg",,,2024-11-19T01:20:47,,37,8,0,,,2024-11-19 01:20:47,True
5102232125834197	,P0W4cotJX,"只可意会不可言传
才4毛一个名流玻尿酸避孕套！！
需要的赶紧！！！ ",,https://wx2.sinaimg.cn/large/005DUpQggy1hvqwdih4htj30zu0l6tcq.jpg,,,2024-11-19T01:19:56,,7,5,0,,,2024-11-19 01:19:56,True
5102231366142321	,P0W2YpLTH,明天起来开这条 还有没有买了没评论的姐妹 赶紧冲一波,,,,,2024-11-19T01:16:55,,27,0,0,,,2024-11-19 01:16:55,False,6196040834,刘婆子10_15号大衣专场,5099321249500034	,OFFNyDRom,"真的没想到啊
蛋子跨平台能播11.5万！！！！！
我的老天爷啊 感谢姐妹们
我私人抽30套衣服送大家 
太谢谢了
买了玩具的姐妹 放截图在评论区即可
我随机抽 不需要评论什么
你们放截图就行🙏
感谢感谢
 ",,"https://wx3.sinaimg.cn/large/006LjXguly1hvhm293ht6j30zu25owuv.jpg,https://wx4.sinaimg.cn/large/006LjXguly1hvhm28fqanj30zu25ok0u.jpg",,,2024-11-11T00:33:09,iPhone 15 Pro Max,781,480,10,,,2024-11-11 00:33:09
5102225928227785	,P0VUcywqd,"天都塌了 从吃了饭收拾到现在
咋那么多衣服啊
感觉每一件都穿得上
太恼火了 ",,https://wx4.sinaimg.cn/large/005DUpQggy1hvqvmu25j0j30u0140gxs.jpg,,,2024-11-19T00:55:19,,82,5,0,,,2024-11-19 00:55:19,True
